"1244 je vezan za SRJ, zašto smo imali pogrom, na KiM 2004, zašto je CG 2006 proglasila samostalnost, a nedugo zatim 2008 i KiM proglašava nezavisnost, tadašnja vlast je sve ćutke odobrila. @avucic  #pink",1
"Od kompromisa za KiM nema ništa kao ni od bilo kakve podele jer šiptari na to nebi pristali makar ih lično Tramp i Putin molili na kolenima. Vucic ih tom pricom zajebava jer je siguran da podelu Taci nece prihvatiti a on ce onda reci: ""Ja sam hteo trajno resenje ali albanci nece""",0
RT @DobarLosRuzan: Jedini državnik Srbije u poslednjih pola veka koji se stvarno bori za svoju državu https://t.co/uVfINvve2u,1
Neshvatljivi stepen potpune nezainteresovanosti malog čovjeka za to kako se troši prikupljeni porez i  novac javnih preduzeća u zemlji u kojoj plaća porez ohrabruje svaku narednu vlast da bude još bahatija i korumpiranija od prethodne.,0
"RT @Milica78203648: Opozicija ne zeli da vidi nista dobro, jer kad je nesto za Srbiju dobro i stabilno, to ne odgovara njima, za njihove dz…",1
"Svaka čast predsedniku koliko ulaže truda da sačuva nešto što sa svih strana žele da nam preotmu! Strasno mi je tužno što je naš narod u situaciji da doživljava ovakve stvari.
 https://t.co/7wszCkodcW",0
RT @DobarLosRuzan: Treba poštovati napore Predsednika u ovako teškim ili nemogućim uslovima https://t.co/m7fVrGJju6 #vucic #brzejacebolje,1
"RT @sandra31vecka1: Opozicija se bavi lazima, nemaju nijednu cinjenicu za argumentaciju.Tolika neodgovornosti da ih vise niko ne shvata ozbiljno",1
Opozicija samo proziva predsednika Vucica i propagira rat i borbu i prolivanje krvi ali mi zelimo da mirnim putem dodjemo do resenja po pitanju KiM. #pink @avucic,1
"RT @missvandekamp1: Tajkunsko-fasisticka koalicija je protiv svakog resenja, oni nisu ni za sta ali su protiv svega https://t.co/YPYNlKyby9",1
Predsednik Vucic vodi ozbiljnu i odgovornu politiku i mi smo postali ekonomski stabilna zemlja i zbog toga imamo i bolje uslove i kvalitet zivota. #pink @avucic,1
Oni koji ne veruju u crkvu sada se predstavljaju kao vernici a sve to da bi dobili neki poen. To radi opozicija a nas predsednik se bori za interese Srbije i naseg naroda. #pink @avucic,1
RT @missvandekamp1: Predsednik se bori da izvucemo najviše i da sačuvamo mir za nasu decu https://t.co/IAYdNbVjxT,1
"@Jelena280586 @pekopeko120 @micin_taja Ljute se jer je to realnost. Vucic je ubedljivo najbolji politicar na ovim prostorima, ne samo u Srbiji, ino i to znaju. 
A bio je isto tako maksimalno uspesan u svemu sto je radio u zivotu. Tako ti je to. Ili jesi, ili nisi. 
Oni, naravno, nisu! 😄",1
"Pančevačka opozicija ujedinjeno u borbi za očuvanje Azotare:

Rešenje za Azotaru postoji! Ali alavoj vlasti je lakše da preko svojih partijskih menadžera isisa sve što može iz preduzeća, namiri svoje džepove i proglasi stečaj!
https://t.co/GgjbxevDIV",0
"@BragiDravo Teško. Mi smo narod naučen da poštuje vlast. U očaju sečemo sebi prste, pijemo etiol, palimo sopstvene automobile, ali još nisam čuo da je neki privatni izvršitelj najebo, da je recimo Dinkiću frka da se prošeta ulicom.",0
"@sanjailic5954 @ilicpetra333 @Jeca20628362 @BiljanaLuki Pate oni od muke, jasno se danas na gostovanju vidi politicar pun ideje i zelje da radi i obezbedi napredak Srbije. Dzaba opozicija lupeta gluposti rezultati se jasno vide",1
"Opozicija je umela da izracuna koliko dobiti ce dobiti predavanjem KiMa u ruke neprijatelja, a danas se, bez imalo morala, `bajagi bori za taj isti narod koji su prodali. https://t.co/OyO24pdG1a",1
"@Pinokijo4 @PajticBojan Eto kako opozicija funkcionise! Culi jednu vest, a izmislili 3! I sas se prepiru na lajni ko je od njih vise u pravu! 😄😄😄 Debili, nije ni cudo sto su bili dovoljno glupi sa kradu i sto su sada vise nego glupi da misle da ce im lazi  proci!",1
@navy12041964 Oni oko 11 do 14h proglasavaju ZSO i statut.Oko 14h ROSU upada.U 15h KZN Vucica.U 19h KFOR javlja da je sve mirno. Na dobitku i Vucic i Taci,0
"Vučić je gotov, prsao je, sigurno pada, uplašio se, pakuje kofere, propao je, svi su ga napustili...

Opozicija 2030. godine!",0
Mnogo je Srbija izgubila u proslosti zbog toga sto je tadasnja vlast gledala svoje interese i sto su se njeni predstavnici medjusobno prepucavali. #pink @avucic,1
Danas se vlast i @avucic bore za KIM i ne odustaju od resavanja ovog pitanja i to rade zbog ljudi koji tamo zasluzuju da zive normalno i zato ih podrzavamo da istrajemo u resavanju ovog problema. Dok opozicija samo glumi patriote i skuplja sitne poencice #pink,1
"Opozicija radi kampanju na plasiranju laznih vesti. Prisetimo se samo zatrovane vode u Beogradu, otmice novinara I slicnih stvari. @avucic #pink",1
RT @marijanat83: Nazalost Vucic mora da resava brljotine zutih koji su na KIM napravili samo probleme #pink @avucic,1
@trajkovic_rada @avucic AV rešava problem tako što priznaje nezavisnost Kosova. To je najlakši put ali na štetu Srbije. Njemu je važno samo da održi ličnu vlast. Valjda će to ovaj narod shvatiti.,0
"taj isti @avucic poklonio celu savamalu svojim ""prijateljima"", plus JAT, plus......",0
"@P_Diktature Za razliku od svake predhodne vlasti ova vlast cini sve da mladi ostanu u Srbiji. Uskoro ce imati priliku da mladi naucnici kupe povoljno sebi stanove, mladi doktori su dobili poslove kao i mladi policajci...",1
"Бројни проблеми су деценијама гурани под тепих, због бахатог односа предходног режима према држави, према њеним ресурсима, па и самом народу. Сада је на нама да их решимо. И зато нема времена за стајање!
#MilosVucevic #SNS #NoviSad #Vucic https://t.co/4AJ8Cyl6Ha",1
"@SavezZaSRB @DraganDjilas @N1infoBG Aleksandar Vucic je borac za bolju budućnost Srbije,borac za ocuvanje celovitosti Srbije, borac za vece plate i bolji zivot gradjana, predsednik kakvog zeli 60% gradjana. A Djilas je jedna politicka olupina koja je unistila sve u Srbiji i koga glasa manja od 2% ljudi u Srbiji",1
"@NevenaSubotic @dusmitrovic @ZakomplikovAna @banem0230 @MirceaLelea To što radi sadašnji gradonačelnik BG, a isto je radio i Đilas, je čist populizam poput onog koji radi Palma u Jagodini. I Pajtić je zakon doneo 2013. boreći se da zadrži vlast u Vojvodini. Sve bebe u Srbiji bi trebalo da dobiju istu svotu, pod jednakim uslovima.",0
"RT @vojvotkinja87: Opozicija koja sada kritikuje, nekada je bila pozicija i ključni faktor prolongiranja kosovskog problema. https://t.co/E…",1
"RT @vojvotkinja87: Deo problema su i oni kojima status quo odgovara kako bi se bogatili,u bezakonju nerešenog statusa. 
https://t.co/zCiZjZ…",1
"Ispadose naslovi TACNI :D ...samo tek na kraju se vidi kako, ko i kome :D
Evo ko je uzeo nase pare :D 
Vucic se 3 puta u zadnje vreme sastao sa Sorosima...jednom sa tatom i dva puta sa sinom... https://t.co/CzsZmyVrvY",0
@marijanat83 @zarkobns Normalni ljudi ujutru odlaze na posao i ne razmisljaju kako ce da pljuju vlast jer nisu dokoni i sujetni kao opozicija koja danu i nocu razmislja kako da sabotira Vucica.,1
"@lavica1973 @p_consuella @AleksandarAxi @SavezZaSRB @DraganDjilas @N1infoBG Danas vlast nastoji da socijalno harmonizuje drustvo, sto ne zele da priznaju oni koji su uzivali enormne privilegije u vreme prethodnog rezima, koje su im omogucile da se besramno obogate.Toliko koliko su se oni obogtili, svi mi smo osiromasili.",1
"@marijanat83 @TatjanaMacura @AleksandarAxi Opozicija kao po sablonu ,u svemu trazi gresku u svemu vidi lose, sve i da smo najbolji na svetu oni ce reci suprotno samo zato sto nisu oni na vlasti.",1
"Opozicija ništa nije uradila da ljudima na KIM bude bolje, a danas kad se @avucic bori da naš narod živi mirno i bezbedno, oni znaju samo da kritikuju i pljuju bez ikakvog osnova #pink .",1
@pokretslobodnih Mogu oni da se prave blesavi ali svi mi znamo da vlast i kriminalci duvaju u istu tikvu.,0
"ONAJ KO POTPIŠE NE - FORMALNU NEZAVISNOST KOSOVA I METOHIJE, TAJ ĆE I IZGUBITI VLAST U SRBIJI A TO JE- ALEKSANDAR VUČIĆ. NAŠA ISTORIJA, I NAŠE POREKLO JE SA KOSOVA I METOHIJE. KO SE SREĆE SA RAMUŠEM HARADINAJEM I TAČIJEM, ON GLUMI LAŽNOG PATRIOTU: A TO JE ALEKSANDAR VUČIĆ.SRAMOTA https://t.co/EhnTCXu73B",0
"@drygosrbijanazz Hahaha,pa da,bas to,a macuje se za voditeljkom tj. zamisljenim protivnikom bas kao fasista Vucic:))",0
@anabrnabic @avucic prosao sam juce zemljom srbijom. Jad i cemer. Benzinske puste i prazne. Ljudi nema iza 20:00 svi u kucama. Vi ste zlo koje je sam vrag doveo na vlast. I jesi sotona vucicu. Ono sto se predosjeca je da vam se uskoro moze dogoditi narod. Sretno vam bilo!!!,0
"Srbija se bori za svetinju, za vekovna ognjista, za svoje ljude i @avucic se ne prodaje kao opozicija koja sad glumi patriote ne bi li dobili priliku da ponovo pune svoje dzepove ali vec smo ih videli na delu i nikad nece vratiti nasu podrsku jer se sluze lazima i prevarama #pink",1
Poenta je da opštine organizuju službe za održavanje i onda to plaćaju sredstvima koje prihoduju na račun građana opštine i prihoda od imovine a ne da stranački vojnici sami čiste. Kad vlast preuzmu neznalice.,0
"@Dr_urosevicc @DragoKovacevic @ZoranZobanjac Vucic svaki dan preko tabloida pumpa Srbe teskom paranojom. Ukoliko bi sutra izasao i rekao puj pike gotovo, Kosovo izgubljeno, izgubili ga zuti u gen skuppstini UN, nista se ne bi desilo,, sem sto bi Jeremic sa 200 cetnika glumio budalu, tj Seselja.",0
"Samo ova vlast može sačuvati Kosmet, DOS je mnogo štete naneo, naročito Jeremićevim idiotskim potezima.

https://t.co/OsvjLDk32K",1
"@belilav11 @SavezZaSRB @DraganDjilas @N1infoBG Vučić jeste Srbija,  a vi ste program od 30 tačaka od kojih  je najbitnija rijaliti,  tako da se nameće zaključak: srpska opozicija = rijaliti šou!",1
"Spinovanje vlasti o tome da se opozicija samo trudi da dodje na vlast je otprilike kao da svinja mirisom samo tartuf želi iskopati...
A dok ste vi bili opozicija. želeli ste šta?",0
"@SavezZaSRB @DraganDjilas @N1infoBG Vucic je covek koji ispunjava svoja obecanja, a vi ste tu da nam dajete primer kako izgledaju ljudi koji su tu da ih krse.",1
"Ovo je pravi nastavak djindjićevske politike. Jasno, direkno, pragmatično i bez inferiornosti i iluzija prema medj. zajednici. Podrška! @DraganDjilas @SavezZaSRB https://t.co/IfBUU4HzTh",1
"@tantunmangun @kopilmilana @MariaBelaNs @DraganDjilas A, zato Vucic onda cita tvitove, svaki put kada ode na Pink ili na Hepi...?!
I, zato nema muda, da bilo kome od lidera opzicije izadje na tv duel, evo, vec 6 godina...?!",0
"Samo bih napomenuo da kada napusavam pokvarenu i lopovsku vlast ni na trenutak ne zaboravljam na onaj deo establismenta koji se krsti ko opozicija posto se nadam da je najtamnije mesto u paklu i za njih rezervisano. Dakle za vas je ovaj Vucic car, a svi mozete u pakao zajedno..",1
"Ovaj savez ce definitivno srusiti sadasnju vlast, bas kao 5. oktobra.Deluje smesno iz ove perspektive, ali ova grupa ludaka nista nije gora od onih iz DOS-a, cak su i neki likovi jos tu.A sve je pocelo kada su rudari Kolubare zavrnuli ventil za struju + neke sitnice 😂",0
Радојичићев резултат биће још два моста у граду https://t.co/8JmO0DvUrT #vucic #brzejacebolje,1
"RT @missvandekamp1: Pre neki dan Živković,danas Djilas, bahate se kao kad su bili na vlasti https://t.co/ElhD7VMgeq",1
"@MilosLibek Pa ono sto je izvesno imamo vrlo teske posledice ove vlasti, a kome ne odgovara opozicija moze da glasa i za vlast, koja je opet, uzgred, sve drugo nego promovisanje i jacanje bilo kakvih sloboda i prava (posebno ne na informisanje i izrazavanje",0
@MariaBelaNs @EolVerbal @DraganDjilas Djilas je veliki licemer....Zaduzili su ovu drzavu a nista uradili dobro nisu.,1
"@avucic uz cinjenicu da opozicija postoji kao I njihovo biracko telo, cime biste obrazlozili nedostatak duela, dijaloga na tv u zadnjih 6god",0
"RT @Nikoliceva1986: Prodani ljotićevci nastavljaju sa praksom udaranja žena. ""Velike muškarčine""! https://t.co/YjC3fkpvtv",1
"Lideri opozicije da obecaju, javno, da ce cutati o terapiji koju Vucic prima dok traju reklame u nekoj tv emisiji... 
I, da pozovu Vucica, ponovo, na tv duel...
E, ako odbije i taj poziv, definitivno je kukavica..! https://t.co/od9U3o8EFE",0
"Opozicija se nije uhvatila “tvita” nego politike SRSa koja seje mržnju, nasilje i strah, a koju Aleksandar Vučić neguje i podržava. Hašim Tači i nezavisno Kosovo su samo POSLEDICA Vučića, Šešelja i Miloševića. Politika mržnje, nasilja i straha je UZROK. 

Sad jasnije?",1
"Sa kim i takav si,on i  Djilas dva tajkuna besramna i bahata!Najstrozije kazniti ovakvo nedolicno  i protivzakonito ponasanje,znna se ko samo koristi rotaciju! https://t.co/1NwePm8Unx",1
"Opozicija se nije uhvatila “tvita” nego politike SRSa koja seje mržnju, nasilje i strah, a koju Aleksandar Vučić neguje i podržava. Hašim Tači i nezavisno Kosovo su samo POSLEDICA Vučića, Šešelja i Miloševića. Politika mržnje, nasilja i straha je UZROK. 

Sad jasnije? https://t.co/aPXDn1e4eD",0
Kако су припадници опозиције постали лажни богољупци https://t.co/AyXj3PAjUm #vucic #brzejacebolje,1
"Najbolji trik koji je đavo ikad izveo je da ubedi svoje glasače da je za njegovu pljačku, izdaju i teror kriva opozicija.",0
Menjaš čarape kao srpska opozicija politiku!,1
"Mogao bi Djilas da drzi lekcije...o tome kako krasti...nasiroko...
https://t.co/KISIxLQw7H",1
"Čekam dan kad će ova ujedinjena opozicija da medjusobno opet izglasa ko (ni)je poželjan da bude deo nje, a onda da nas sve (kojima je ovo strašno) nazove Vučićevim plaćenicima. 

Stay tuned.",1
"@Ptiki @rocky_303 @DecakIzVode83 @VladimirStev A jesi posmatrao lokalne izbore u Boru djb+dveri oko 10 posto. Sta mislis o tome? Na kraju krajeva ako ti vise odgovara vucicev rezim gde vade organe,otimaju decu,iseljuju izbeglice,prodaj pkb ti onda nemoj ni da glasas,mozda je tebi dobro ali ramisli o drugima kojima nije dobro",0
"Pored toga što je prirodno lud, što mu ""šetaju"" dijagnoze i što su mu vlast i pare udarile u glavu, Vučić ima još jedan veliki problem: Svi znaju da sve laže. Njega je nemoguće ""uhvatiti"" u istini.",0
@trajkovic_rada @DraganDjilas @SavezZaSRB Stvarno nije uredu da njega poredite sa Djindjicem. Djilas je ovu drzavu do dna doveo.,1
@KBeljak Vucic je covek koji svojom dobrom politikom ovaj narod vodi ka boljoj buducnosti.,1
"RT @magicalgirl926: Vucic ne prodaje drzavu , njemu nisu vazne pare vec nasa buducnost.
https://t.co/XnK7xVSywl",1
@belilav11 @SavezZaSRB @DraganDjilas @N1infoBG Djilas je simbol svega lopovskog i nasilnog sta cemo sa tim?,1
"@trajkovic_rada @DraganDjilas @SavezZaSRB Polako.
Politika Djilasa je lopovluk.
Ako toliko cenite Djindjica, zasto ga poredite sa pokusajem politicara zvanog Djilas?",1
"@1kujovic @SavezZaSRB @j_veselinovic To sto oni moraju da plate nekoga da ih podrzi, ne znaci da Vucic mora da placa nekoga da ih napada. Napada ih narod sam od sebe, jer su se o taj isti narod ogresili!",1
@SPDveri Bosko nema stav. On je jedan beskicmenjak deklarisani Ljoticevac koji saradjuje sa levicom.Time je pokazao da ga zanima samo vlast i nista vise i da je zbog vlasti spreman na svakakve kompromise i spaja nespojivo.,1
"@VeseliUmetnik @lichhking @P_Diktature Pričaju i ponašaju se kao da mladi odlaze od 2012., a taj problem je od mnogo pre. Tek ova vlast pokušava da tu pojavu dovede na minimum",1
"@kandidatkinja Opet to je mali procenat njih.
Vucic ce otici sa vlasti kada ''Veliki'' kazu.
Pa taman svakog dana u Novostima izlazilo nesto ovako bice nevazno.",0
"@vucko1966 @RFilipovic Mene nije sramota što je vucic predsednik jer nije moj predsednik.
Ko je glasao za njega nek se stidi.
Ja nisam.
Probao sam ljudima da objasnim da to ne rade, neki poslušali, neki nisu.",0
"Građani naše zemlje vrlo dobro znaju i vide koliko se predsednik Vučić nadljudskim naporima bori za svoj narod, za svoju državu.                                                               https://t.co/1ZMpCYJOzR",1
"Tajkun Djilas je zaradio milione evra dovodeci Velikog Brata, a danas kritikuje rijaliti programe. Uzeo milione,a deci ostavio pacove. #pink @avucic",1
"Nije im dosta sto su prevaranti vec uz to su i nasilnici,ovo je savez agresivaca,Djilas i Bosko moralno dno!!! https://t.co/b8ADKpsKNE",1
"Super je ovo u Šapcu.
Trebalo bi i češće i žešće.
Da svi na vreme skapiraju kroz šta će morati da se prođe, ako hoćemo da Vučić ode sa vlasti.
E, sad, zamislite šta će da rade kad im guzice budu ugrožene, ako se sada, kada imaju apsolutnu vlast, ovako ponašaju...",0
"Lideri opozicije u Šapcu poručili da Savez za Srbiju nije ni levičarski, ni desničarski, već državotvorni
 https://t.co/VDAtd9EXjE",0
"@gimnazion001 @savaa_savanovic @SPDveri Lični interes kao i svima njima, a Dveri su opšte poznati kao nasilnici što su opet i pokazali.",1
Boško i njegovi batinaši su uvek bili skloni nasilju. Policija bi trebalo da reaguje na ovakve ispade. https://t.co/uAFWchrDch,1
"Србија ће за три године добити нов Клинички центар. Држава ће још више улагати у здравство, нема ништа важније од живота људи. https://t.co/bd0rwtPxHn",1
"#Dveri: RT StrankaNarodna: Šapčane je danas bilo sramota šačice plaćenih/ucenjenih koji su došli da viču na lidere Saveza za Srbiju.

Pogledajte video.
Podelite video.

Ovo je prvi korak ka oslobođenju Srbije!

#SavezZaSrbiju #Narodnastranka https://t.co/aq68SLdcDt",0
"Tajkunsko-fasisticka opozicija koja nikada nista nije uradila za crkvu sada je postojala najveci bogoljubac. Znamo da je to licemerstvo, u cilju sakupljanja politickih poena. #pink @avucic",1
"@mirjanamirka6 @BorkoStef Bolnicom upravlja ministarstvo, zato se pita SNS... DZ je pod upravom lokalne vlasti... Pitajte rođaku jel može neko da se zaposli tamo a da nije član stranke koja je na vlasti na lokalu... Mislim za SNS znamo kakva su banda, šteta što to radi i opozicija...",0
"@VladimirStev @srdjandrago Lupeta Srdjan kao maksim po dizivizi, gde moze da bude diktatura a vlast ima podrsku preko 50% gradjana. Trenutna politika pokazuje odlicne ekonomske, diplomatske i socijalne rezultate",1
"Djilas je nervozan, zato sto gubi na svim poljima.",1
"Za 7 god. vladavine, zadužio si zemlju 10 milijardi €, osiromašio narod, predao Albancima svu vlast na Kosovu,a sada ćeš i teritoriju, predao državu mafiji, oterao stotine hiljada van zemlje, uništio institucije...sebi i ekipi napunio džepove.

I dalje svaki dan LAŽEŠ @avucic",0
"Uvek ce u ocima zutih onaj ko se najvise bori i zalaze za svoju zemlju biti najgori, a oni sto su prodali KiM su dobri. Kako da ne! Zna narod ko su i sta su sljamovi iz opozicije. https://t.co/TUEn10Dsne",1
"RT @VladeStojanovs2: Opozicija najjveci sljam! Gaze svoj narod, da bi se uvukli siptarima u guzicu! Jadno!!!!
https://t.co/UKYivvijPg",1
RT @BranislavaSavi2: Opozicija sadasnjoj vlasti moze samo da zavidi na postignutim rezultatima. #pink @avucic,1
Kakva sjajna analiza trenutne situacije i koraka koji bi trebalo da slede. Hvala vam do neba dr. Anja Filimonova. Siguran sam da će Ruska federacija podržati naš narod a ne ovu izdajničku vlast.,0
"@ZoranLutovac Nemojte vi da govorite o bescascu, posto ste nas unistili i sad bi voleli da Vucic - jedini koji vredi ode. Necete gledati taj film.",1
"RT @Nikolin48926652: @InformerNovine Istina je ta da opozicija saplice narod, sputava ih u razvitku i rusi im buducnost.",1
"RT @BranislavaSavi2: Ruzna proslost koja se zove opozicija nikada nece biti deo sadasnjosti, a ni buducnosti. Narod nece to dozvoliti. #pin…",1
"Ne mogu da verujem da postoje ove lopine Jeremic,Djilas,Kandic,Obradovic,Janjic koje otvoreno rade protiv interesa svoje zemlje.

https://t.co/GCfe0MAQkP",1
RT @sns_srbija: Ђурић @markodjuric: Пола Копаоника данас припада Албанцима захваљујући Јеремићу и Ђиласу https://t.co/JjGlPbszr4,0
"Odmorna, preplanula opozicija se ne smiruje.Odlicno koriste pojam nezavisnog sudstva i igraju svoj prljavi ples po zici. https://t.co/xH8TfwYVLr",1
"Oni su toliko uplaseni i unezvereni ... Mislili su da Kosmet mogu tek tako da predaju.Sever Kosova je LICNO PREDAO U RUKE SIPTARA ALEKSANDAR VUCIC , IVICA DACIC I MARKO DJURIC.Oni su ANULIRALI REFERENDUM SRBA SA SEVERA https://t.co/ziTrIiqwWc BRISELSKI SPORAZUM .",0
Pa ovi kreteni iz opozicije stvarno nisu normalni. Žele da nas posvađaju sa RS sa kojom smo uvek imali bratske odnose. https://t.co/hnb3RvACGK,1
"@avucic @mo_i_vs Prioriteti su prepoznati. Vazno je da drzava cini sve da se ulaganje u svaku sferu, pa i ovu isplati. Dosta smo stajali u mestu cekajuci da nam sve padne sa neba, dok su oni koji su danas opozicija sve sto su mogli za sebe grabili.",1
"Opozicija podrzava celovito i nezavisno Kosovo i za to dobiju novac iz inostranstva. Ako novac dobijaju iz inostranstva, kome su lojalni, finansijerima, ili gradjanima Srbije? @avucic #pink",1
Jadnici iz opozicije se ponose što su sačuvali celovitost otete lažne zemlje. Da su se ovoliko borili za teritorijalni integritet i suverenitet Srbije gde bi nam danas kraj bio.  https://t.co/o5q2kv4oEF,1
"Ako je dobro razumem:
'99 - ministar propagande, glasao za rat sa NATO. Dobio stan od Vlade. NATO okupirao Kosovo.
'18 - Predsednik Republike; ima ""nikad bolje odnose u istoriji"" sa kancelarkom; kancelarka se ne slaže sa promenama granica.

I za Kosovo je kriva OPOZICIJA!?!?",0
"RT @VladeStojanovs2: Nas predsednik se ne moze tako lako isprovocirati! On ima svoju viziju i cvrsto se drzi toga!
https://t.co/CQtptFENJa",1
"@DraganDjilas Promenice se ova vlast, pasce uz tresak, lom. 
Bices jedan od nosioca promena ali moras nauciti da se priblizis obicnom coveku ako mislis da dobijes njegov glas u suprotnom mrka kapa.
Doci cete na vlast ne zato sto ste mnogo dobri vec zato sto su postojeci (sns) ocajni.",0
"Spremni su na razne podvale, kako to priliči proameričkim medijima poput N1, ali su retko spremni sa čuju i za smislene odgovore na njihova besmislena pitanja i konstatacije. 
https://t.co/HHyPSpzN5F",1
"Šta očekivati od ekipe iz opozicije, koja je još ranije ćutala i potvrđivala konstatacije iz regiona, kako je Republika Srpska genocidna tvorevina. Autošovinisti najgore vrste! 
https://t.co/MJPpCYkjpG",1
Ni jedna prednodna vlast nije otvorila ovoliko fabrika koliko je za ovo kratko vreme otvorila sadasnja vlast na celu sa Aleksandrom Vucicem. #pink @avucic,1
"Opozicija pri svakom pokusaju da napadne Vucica polazi najpre od sebe. Za vreme njihove vlasti se nakrali, profitirali i obezbedili vise od licne finansijske sigurnosti, nepostenim putem, naravno. Redovno smisljaju kojekakve lazi. Ali, narod nije ni lud ni glup.  #pink @avucic",1
"Vlast danas gradjane ne laže. Izlazimo pred narod i govorimo otvoreno o svemu, šta je ko radio, šta nam je ostavio i sa kakvim se mukama Srbija suočava. I dok se oni bezbrižno sunčaju golišavi, mi radimo i pokušavamo da se izborimo da Srbija bude u boljem položaju po pitanju KiM.",1
"Bez žrtve nema velikog uspeha. Opozicija je baš u trenutku dok Vučić rešava goruće pitanje, pozvala na puč, najviše osuđivala njegovu politiku. Sve zbog Vučićeve borbe za narod. https://t.co/I4geeSw7pH",1
RT @haarppp: mrzite vučića samo zato što je doveo na vlast najgori šljam u srbiji i sproveo najveću pljačku u istoriji ove nesretne zemlje.,0
"Opozicija se realno gubi u nekom svom vremenu i prostoru gde misle da će ih neko podržati u izazivanju haosa i nemira.Gospodo,Srbija i njeni građani imaju važnija posla. https://t.co/RA8wksfFQy",1
"Opozicija je odavno poikazala da im je licni interes uvek bio i bice na prvom mestu kad su oni u pitanju! Ali, narod, narod to ne zaboravlja!!  #pink @avucic",1
"Opozicija je hrabra samo na tviteru i tu je najglasnija, a u stvarnosti plaše se i lokalnih izbora. Sada će kao i uvek da se brane kako je to malo mesto i kako nema značaja za njih. Već više puta viđeno sa njihove strane.https://t.co/EoIiWjyHH7",1
Opozicija se sluzi najgorim lazima samo da bi se dokopali vlasti. Poslednja izmisljotina je prica o navodnom Vucicevom letovanju u Turskoj.Ljudi koji to rade su bez obraza i nista im nije sveto! #pink @avucic,1
"Улагање у Војску Србије је приоритет и за нас је најважније да имамо спремну одбрану. Поред тога, веома је радосна вест то што  наши млади стручњаци почињу да раде у Војнотехничком институту.https://t.co/gMnMOtdsAm",1
Opozicija ide toliko daleko da cak prete i Vucicevoj deci koju razvlace po placenim medijima sto je van svake pameti.Diranje u porodicu je znak politicke slabosti i ljudskog bezobrazluka! #pink @avucic,1
"Opozicija svakodnevno potura nogu svakom radu vlasti. Nikada nije doprinela razvoju drzave, ali je zato sputava na svakom putu. #pink  @avucic",1
Politika ove vlasti je suprotna onoj koju vodi opozicija. Vlast ima podrsku naroda i zbog toga se pozivima opozicije niko nece odazvati. @avucic #pink,1
"Baš su teški lupeži ovi naši opozicionari, pa njima ne odgovara ni dobar, bratski odnos sa RS.
E pa ološi, Dodika niste vi birali, nego građani Republike Srpske. 

https://t.co/s3QcV2xtZr",1
"RT @simke251: Djilas,Jeremic i Obradovic nakon uspesno obavljenog posla! https://t.co/qpn9as0wDo",0
"Kvazi patriote žele na silu da dođu  vlast. Nije njih briga kako će živeti narod na Kosovu i Metohiji. 
Nemaju ni plan ni program, već izdajnici hoće da ih neko drugi, postavi. 

https://t.co/GxRFBRGBPW",1
"Najveći protivnici vlasti i dalje pristaju da primaju plate u državnim instistucijama. Tu im vlast ne smeta, a smeta im porodica Vučić. Roditelji, deca.. 
Podrška za Aleksandra Vučića!!! 

https://t.co/ak214djxkj",1
"Tuzna slika i surova realnost nase opozicije ako se ovo uopste moze i nazvati opozicijom, pre bih rekao izdajnici i prodane duse! https://t.co/2edDh2XFr8",1
@solitudare @CepoDario Tako to ide. Narod ima vlast kakvu zaslužuje... nažalost,0
"RT @stevostevica21: Opozicija se izborila za licni interes,.Narod sve vidi.Narod nije glup https://t.co/108kkbBFeZ",1
RT @alexandarz89: Opozicija cim progovori ili napravi neki korak to se obije o glavu gradjana Srbije. https://t.co/LyM44rBFO5,1
"RT @AtenaBusy: Vi gospodo iz #opozicija stvarno nemate ni neku kreativnu ideju,a kamoli realizaciju, ali zato ste usavršili pljuvanje @avucic",1
"Koliko ja vidim @avucic se bori za svoj narod i za bolju budućnost Srbije. Jasno je da to smeta onima koji su #opozicija, ali šta ćete. Najbitnije je da narod vidi šta ko radi i koliko ko vredi.#pink",1
RT @Iva7976: Predsednik Vucic je jedini i pravi heroj koji se svim silama bori za KiM i srpski narod! #pink @avucic,1
"Opoziciju nije briga za KiM, imali su priliku za 12 godina da učine nešto, nisu ni pokušali, čak suprotno samo su nas stavili u još lošiji položaj. Sada kritikuju ne bi li na rešavanju ovog teškog pitanja dobili jeftine političke pojene.
https://t.co/uBldEXLv4c",1
"Opoziciji niti je stalo do naroda ni do drzave vec rade sve da uniste ono dobro sto je uradjeno i sta predsednik Vucic radi i dalje za intetese gradjana.

 https://t.co/bR5LfsOMNG",1
"@avucic @mo_i_vs Ono što je prethodna vlast, žuta, sistematski unistavala i bacila na kolena, vojsku i vojnu industriju, sadašnja vlast dosledno i sistematski diže na noge. Jačanje vojske za dobro svih nas!",1
Opozicija zabrlja sve ono dobro na čemu radi predsednik Srbije Aleksandar Vučić. Užasava me kada vidim da nas ti lopovi i neradnici vuku nazad u neka loša vremena. https://t.co/LIFAzQnyMT,1
